"Eastern Date Hour","Zone Name","DAM Forecast Load","GMT Start Hour"
"2023/04/23 11:00:00","DUNWOD","446","15"
"2023/04/23 11:00:00","GENESE","769","15"
"2023/04/23 11:00:00","HUD VL","734","15"
"2023/04/23 11:00:00","LONGIL","1515","15"
"2023/04/23 11:00:00","MHK VL","540","15"
"2023/04/23 11:00:00","MILLWD","240","15"
"2023/04/23 11:00:00","N.Y.C.","4604","15"
"2023/04/23 11:00:00","NORTH","631","15"
"2023/04/23 11:00:00","WEST","1370","15"
"2023/04/23 12:00:00","CAPITL","1039","16"
"2023/04/23 12:00:00","CENTRL","1289","16"
"2023/04/23 12:00:00","DUNWOD","441","16"
"2023/04/23 12:00:00","GENESE","776","16"
"2023/04/23 12:00:00","HUD VL","713","16"
"2023/04/23 12:00:00","LONGIL","1488","16"
"2023/04/23 12:00:00","MHK VL","538","16"
"2023/04/23 12:00:00","MILLWD","227","16"
"2023/04/23 12:00:00","N.Y.C.","4670","16"
"2023/04/23 12:00:00","NORTH","626","16"
"2023/04/23 12:00:00","WEST","1367","16"
"2023/04/23 13:00:00","CAPITL","1036","17"
"2023/04/23 13:00:00","CENTRL","1291","17"
"2023/04/23 13:00:00","DUNWOD","434","17"
"2023/04/23 13:00:00","GENESE","776","17"
"2023/04/23 13:00:00","HUD VL","694","17"
"2023/04/23 13:00:00","LONGIL","1440","17"
"2023/04/23 13:00:00","MHK VL","510","17"
"2023/04/23 13:00:00","MILLWD","221","17"
"2023/04/23 13:00:00","N.Y.C.","4669","17"
"2023/04/23 13:00:00","NORTH","619","17"
"2023/04/23 13:00:00","WEST","1348","17"
"2023/04/23 14:00:00","CAPITL","1028","18"
"2023/04/23 14:00:00","CENTRL","1295","18"
"2023/04/23 14:00:00","DUNWOD","429","18"
"2023/04/23 14:00:00","GENESE","787","18"
"2023/04/23 14:00:00","HUD VL","683","18"
"2023/04/23 14:00:00","LONGIL","1396","18"
"2023/04/23 14:00:00","MHK VL","503","18"
"2023/04/23 14:00:00","MILLWD","213","18"
"2023/04/23 14:00:00","N.Y.C.","4693","18"
"2023/04/23 14:00:00","NORTH","613","18"
"2023/04/23 14:00:00","WEST","1321","18"
"2023/04/23 15:00:00","CAPITL","1026","19"
"2023/04/23 15:00:00","CENTRL","1320","19"
"2023/04/23 15:00:00","DUNWOD","437","19"
"2023/04/23 15:00:00","GENESE","803","19"
"2023/04/23 15:00:00","HUD VL","673","19"
"2023/04/23 15:00:00","LONGIL","1415","19"
"2023/04/23 15:00:00","MHK VL","496","19"
"2023/04/23 15:00:00","MILLWD","215","19"
"2023/04/23 15:00:00","N.Y.C.","4746","19"
"2023/04/23 15:00:00","NORTH","614","19"
"2023/04/23 15:00:00","WEST","1309","19"
"2023/04/23 16:00:00","CAPITL","1069","20"
"2023/04/23 16:00:00","CENTRL","1363","20"
"2023/04/23 16:00:00","DUNWOD","449","20"
"2023/04/23 16:00:00","GENESE","841","20"
"2023/04/23 16:00:00","HUD VL","719","20"
"2023/04/23 16:00:00","LONGIL","1505","20"
"2023/04/23 16:00:00","MHK VL","519","20"
"2023/04/23 16:00:00","MILLWD","221","20"
"2023/04/23 16:00:00","N.Y.C.","4785","20"
"2023/04/23 16:00:00","NORTH","619","20"
"2023/04/23 16:00:00","WEST","1330","20"
"2023/04/23 17:00:00","CAPITL","1124","21"
"2023/04/23 17:00:00","CENTRL","1417","21"
"2023/04/23 17:00:00","DUNWOD","471","21"
"2023/04/23 17:00:00","GENESE","884","21"
"2023/04/23 17:00:00","HUD VL","814","21"
"2023/04/23 17:00:00","LONGIL","1691","21"
"2023/04/23 17:00:00","MHK VL","570","21"
"2023/04/23 17:00:00","MILLWD","234","21"
"2023/04/23 17:00:00","N.Y.C.","4836","21"
"2023/04/23 17:00:00","NORTH","625","21"
"2023/04/23 17:00:00","WEST","1348","21"
"2023/04/23 18:00:00","CAPITL","1149","22"
"2023/04/23 18:00:00","CENTRL","1479","22"
"2023/04/23 18:00:00","DUNWOD","484","22"
"2023/04/23 18:00:00","GENESE","928","22"
"2023/04/23 18:00:00","HUD VL","885","22"
"2023/04/23 18:00:00","LONGIL","1826","22"
"2023/04/23 18:00:00","MHK VL","643","22"
"2023/04/23 18:00:00","MILLWD","247","22"
"2023/04/23 18:00:00","N.Y.C.","4899","22"
"2023/04/23 18:00:00","NORTH","631","22"
"2023/04/23 18:00:00","WEST","1376","22"
"2023/04/23 19:00:00","CAPITL","1167","23"
"2023/04/23 19:00:00","CENTRL","1515","23"
"2023/04/23 19:00:00","DUNWOD","511","23"
"2023/04/23 19:00:00","GENESE","958","23"
"2023/04/23 19:00:00","HUD VL","950","23"
"2023/04/23 19:00:00","LONGIL","1928","23"
"2023/04/23 19:00:00","MHK VL","684","23"
"2023/04/23 19:00:00","MILLWD","261","23"
"2023/04/23 19:00:00","N.Y.C.","4954","23"
"2023/04/23 19:00:00","NORTH","635","23"
"2023/04/23 19:00:00","WEST","1419","23"
"2023/04/23 20:00:00","CAPITL","1168","0"
"2023/04/23 20:00:00","CENTRL","1554","0"
"2023/04/23 20:00:00","DUNWOD","520","0"
"2023/04/23 20:00:00","GENESE","991","0"
"2023/04/23 20:00:00","HUD VL","979","0"
"2023/04/23 20:00:00","LONGIL","1983","0"
"2023/04/23 20:00:00","MHK VL","713","0"
"2023/04/23 20:00:00","MILLWD","263","0"
"2023/04/23 20:00:00","N.Y.C.","4963","0"
"2023/04/23 20:00:00","NORTH","640","0"
"2023/04/23 20:00:00","WEST","1476","0"
"2023/04/23 21:00:00","CAPITL","1096","1"
"2023/04/23 21:00:00","CENTRL","1499","1"
"2023/04/23 21:00:00","DUNWOD","494","1"
"2023/04/23 21:00:00","GENESE","964","1"
"2023/04/23 21:00:00","HUD VL","939","1"
"2023/04/23 21:00:00","LONGIL","1902","1"
"2023/04/23 21:00:00","MHK VL","687","1"
"2023/04/23 21:00:00","MILLWD","255","1"
"2023/04/23 21:00:00","N.Y.C.","4860","1"
"2023/04/23 21:00:00","NORTH","627","1"
"2023/04/23 21:00:00","WEST","1454","1"
"2023/04/23 22:00:00","CAPITL","1016","2"
"2023/04/23 22:00:00","CENTRL","1407","2"
"2023/04/23 22:00:00","DUNWOD","469","2"
"2023/04/23 22:00:00","GENESE","899","2"
"2023/04/23 22:00:00","HUD VL","878","2"
"2023/04/23 22:00:00","LONGIL","1772","2"
"2023/04/23 22:00:00","MHK VL","634","2"
"2023/04/23 22:00:00","MILLWD","235","2"
"2023/04/23 22:00:00","N.Y.C.","4642","2"
"2023/04/23 22:00:00","NORTH","614","2"
"2023/04/23 22:00:00","WEST","1393","2"
"2023/04/23 23:00:00","CAPITL","952","3"
"2023/04/23 23:00:00","CENTRL","1335","3"
"2023/04/23 23:00:00","DUNWOD","435","3"
"2023/04/23 23:00:00","GENESE","844","3"
"2023/04/23 23:00:00","HUD VL","814","3"
"2023/04/23 23:00:00","LONGIL","1626","3"
"2023/04/23 23:00:00","MHK VL","592","3"
"2023/04/23 23:00:00","MILLWD","221","3"
"2023/04/23 23:00:00","N.Y.C.","4370","3"
"2023/04/23 23:00:00","NORTH","604","3"
"2023/04/23 23:00:00","WEST","1345","3"
"2023/04/24 00:00:00","CAPITL","900","4"
"2023/04/24 00:00:00","CENTRL","1278","4"
"2023/04/24 00:00:00","DUNWOD","418","4"
"2023/04/24 00:00:00","GENESE","803","4"
"2023/04/24 00:00:00","HUD VL","765","4"
"2023/04/24 00:00:00","LONGIL","1523","4"
"2023/04/24 00:00:00","MHK VL","558","4"
"2023/04/24 00:00:00","MILLWD","208","4"
"2023/04/24 00:00:00","N.Y.C.","4066","4"
"2023/04/24 00:00:00","NORTH","583","4"
"2023/04/24 00:00:00","WEST","1325","4"
"2023/04/24 01:00:00","CAPITL","879","5"
"2023/04/24 01:00:00","CENTRL","1260","5"
"2023/04/24 01:00:00","DUNWOD","402","5"
"2023/04/24 01:00:00","GENESE","789","5"
"2023/04/24 01:00:00","HUD VL","746","5"
"2023/04/24 01:00:00","LONGIL","1457","5"
"2023/04/24 01:00:00","MHK VL","549","5"
"2023/04/24 01:00:00","MILLWD","199","5"
"2023/04/24 01:00:00","N.Y.C.","3901","5"
"2023/04/24 01:00:00","NORTH","579","5"
"2023/04/24 01:00:00","WEST","1303","5"
"2023/04/24 02:00:00","CAPITL","869","6"
"2023/04/24 02:00:00","CENTRL","1253","6"
"2023/04/24 02:00:00","DUNWOD","391","6"
"2023/04/24 02:00:00","GENESE","785","6"
"2023/04/24 02:00:00","HUD VL","734","6"
"2023/04/24 02:00:00","LONGIL","1416","6"
"2023/04/24 02:00:00","MHK VL","548","6"
"2023/04/24 02:00:00","MILLWD","194","6"
"2023/04/24 02:00:00","N.Y.C.","3797","6"
"2023/04/24 02:00:00","NORTH","574","6"
"2023/04/24 02:00:00","WEST","1295","6"
"2023/04/24 03:00:00","CAPITL","875","7"
"2023/04/24 03:00:00","CENTRL","1266","7"
"2023/04/24 03:00:00","DUNWOD","385","7"
"2023/04/24 03:00:00","GENESE","791","7"
"2023/04/24 03:00:00","HUD VL","729","7"
"2023/04/24 03:00:00","LONGIL","1405","7"
"2023/04/24 03:00:00","MHK VL","552","7"
"2023/04/24 03:00:00","MILLWD","196","7"
"2023/04/24 03:00:00","N.Y.C.","3748","7"
"2023/04/24 03:00:00","NORTH","574","7"
"2023/04/24 03:00:00","WEST","1296","7"
"2023/04/24 04:00:00","CAPITL","905","8"
"2023/04/24 04:00:00","CENTRL","1303","8"
"2023/04/24 04:00:00","DUNWOD","392","8"
"2023/04/24 04:00:00","GENESE","818","8"
"2023/04/24 04:00:00","HUD VL","743","8"
"2023/04/24 04:00:00","LONGIL","1441","8"
"2023/04/24 04:00:00","MHK VL","573","8"
"2023/04/24 04:00:00","MILLWD","203","8"
"2023/04/24 04:00:00","N.Y.C.","3781","8"
"2023/04/24 04:00:00","NORTH","582","8"
"2023/04/24 04:00:00","WEST","1320","8"
"2023/04/24 05:00:00","CAPITL","973","9"
"2023/04/24 05:00:00","CENTRL","1407","9"
"2023/04/24 05:00:00","DUNWOD","417","9"
"2023/04/24 05:00:00","GENESE","884","9"
"2023/04/24 05:00:00","HUD VL","784","9"
"2023/04/24 05:00:00","LONGIL","1548","9"
"2023/04/24 05:00:00","MHK VL","627","9"
"2023/04/24 05:00:00","MILLWD","225","9"
"2023/04/24 05:00:00","N.Y.C.","3976","9"
"2023/04/24 05:00:00","NORTH","599","9"
"2023/04/24 05:00:00","WEST","1395","9"
"2023/04/24 06:00:00","CAPITL","1073","10"
"2023/04/24 06:00:00","CENTRL","1569","10"
"2023/04/24 06:00:00","DUNWOD","466","10"
"2023/04/24 06:00:00","GENESE","971","10"
"2023/04/24 06:00:00","HUD VL","851","10"
"2023/04/24 06:00:00","LONGIL","1686","10"
"2023/04/24 06:00:00","MHK VL","708","10"
"2023/04/24 06:00:00","MILLWD","255","10"
"2023/04/24 06:00:00","N.Y.C.","4366","10"
"2023/04/24 06:00:00","NORTH","630","10"
"2023/04/24 06:00:00","WEST","1494","10"
"2023/04/24 07:00:00","CAPITL","1142","11"
"2023/04/24 07:00:00","CENTRL","1594","11"
"2023/04/24 07:00:00","DUNWOD","511","11"
"2023/04/24 07:00:00","GENESE","1002","11"
"2023/04/24 07:00:00","HUD VL","892","11"
"2023/04/24 07:00:00","LONGIL","1775","11"
"2023/04/24 07:00:00","MHK VL","726","11"
"2023/04/24 07:00:00","MILLWD","270","11"
"2023/04/24 07:00:00","N.Y.C.","4764","11"
"2023/04/24 07:00:00","NORTH","651","11"
"2023/04/24 07:00:00","WEST","1561","11"
"2023/04/24 08:00:00","CAPITL","1139","12"
"2023/04/24 08:00:00","CENTRL","1547","12"
"2023/04/24 08:00:00","DUNWOD","525","12"
"2023/04/24 08:00:00","GENESE","987","12"
"2023/04/24 08:00:00","HUD VL","865","12"
"2023/04/24 08:00:00","LONGIL","1753","12"
"2023/04/24 08:00:00","MHK VL","687","12"
"2023/04/24 08:00:00","MILLWD","265","12"
"2023/04/24 08:00:00","N.Y.C.","5013","12"
"2023/04/24 08:00:00","NORTH","657","12"
"2023/04/24 08:00:00","WEST","1596","12"
"2023/04/24 09:00:00","CAPITL","1112","13"
"2023/04/24 09:00:00","CENTRL","1486","13"
"2023/04/24 09:00:00","DUNWOD","524","13"
"2023/04/24 09:00:00","GENESE","957","13"
"2023/04/24 09:00:00","HUD VL","790","13"
"2023/04/24 09:00:00","LONGIL","1667","13"
"2023/04/24 09:00:00","MHK VL","664","13"
"2023/04/24 09:00:00","MILLWD","257","13"
"2023/04/24 09:00:00","N.Y.C.","5152","13"
"2023/04/24 09:00:00","NORTH","653","13"
"2023/04/24 09:00:00","WEST","1617","13"
"2023/04/24 10:00:00","CAPITL","1113","14"
"2023/04/24 10:00:00","CENTRL","1488","14"
"2023/04/24 10:00:00","DUNWOD","523","14"
"2023/04/24 10:00:00","GENESE","934","14"
"2023/04/24 10:00:00","HUD VL","763","14"
"2023/04/24 10:00:00","LONGIL","1582","14"
"2023/04/24 10:00:00","MHK VL","656","14"
"2023/04/24 10:00:00","MILLWD","248","14"
"2023/04/24 10:00:00","N.Y.C.","5171","14"
"2023/04/24 10:00:00","NORTH","654","14"
"2023/04/24 10:00:00","WEST","1619","14"
"2023/04/24 11:00:00","CAPITL","1117","15"
"2023/04/24 11:00:00","CENTRL","1468","15"
"2023/04/24 11:00:00","DUNWOD","521","15"
"2023/04/24 11:00:00","GENESE","920","15"
"2023/04/24 11:00:00","HUD VL","748","15"
"2023/04/24 11:00:00","LONGIL","1547","15"
"2023/04/24 11:00:00","MHK VL","644","15"
"2023/04/24 11:00:00","MILLWD","246","15"
"2023/04/24 11:00:00","N.Y.C.","5208","15"
"2023/04/24 11:00:00","NORTH","648","15"
"2023/04/24 11:00:00","WEST","1607","15"
"2023/04/24 12:00:00","CAPITL","1110","16"
"2023/04/24 12:00:00","CENTRL","1445","16"
"2023/04/24 12:00:00","DUNWOD","518","16"
"2023/04/24 12:00:00","GENESE","921","16"
"2023/04/24 12:00:00","HUD VL","746","16"
"2023/04/24 12:00:00","LONGIL","1521","16"
"2023/04/24 12:00:00","MHK VL","630","16"
"2023/04/24 12:00:00","MILLWD","239","16"
"2023/04/24 12:00:00","N.Y.C.","5213","16"
"2023/04/24 12:00:00","NORTH","647","16"
"2023/04/24 12:00:00","WEST","1588","16"
"2023/04/24 13:00:00","CAPITL","1101","17"
"2023/04/24 13:00:00","CENTRL","1432","17"
"2023/04/24 13:00:00","DUNWOD","513","17"
"2023/04/24 13:00:00","GENESE","909","17"
"2023/04/24 13:00:00","HUD VL","732","17"
"2023/04/24 13:00:00","LONGIL","1515","17"
"2023/04/24 13:00:00","MHK VL","622","17"
"2023/04/24 13:00:00","MILLWD","239","17"
"2023/04/24 13:00:00","N.Y.C.","5215","17"
"2023/04/24 13:00:00","NORTH","643","17"
"2023/04/24 13:00:00","WEST","1576","17"
"2023/04/24 14:00:00","CAPITL","1091","18"
"2023/04/24 14:00:00","CENTRL","1402","18"
"2023/04/24 14:00:00","DUNWOD","511","18"
"2023/04/24 14:00:00","GENESE","894","18"
"2023/04/24 14:00:00","HUD VL","730","18"
"2023/04/24 14:00:00","LONGIL","1537","18"
"2023/04/24 14:00:00","MHK VL","607","18"
"2023/04/24 14:00:00","MILLWD","238","18"
"2023/04/24 14:00:00","N.Y.C.","5230","18"
"2023/04/24 14:00:00","NORTH","639","18"
"2023/04/24 14:00:00","WEST","1560","18"
"2023/04/24 15:00:00","CAPITL","1087","19"
"2023/04/24 15:00:00","CENTRL","1403","19"
"2023/04/24 15:00:00","DUNWOD","518","19"
"2023/04/24 15:00:00","GENESE","884","19"
"2023/04/24 15:00:00","HUD VL","742","19"
"2023/04/24 15:00:00","LONGIL","1596","19"
"2023/04/24 15:00:00","MHK VL","588","19"
"2023/04/24 15:00:00","MILLWD","245","19"
"2023/04/24 15:00:00","N.Y.C.","5249","19"
"2023/04/24 15:00:00","NORTH","641","19"
"2023/04/24 15:00:00","WEST","1542","19"
"2023/04/24 16:00:00","CAPITL","1121","20"
"2023/04/24 16:00:00","CENTRL","1424","20"
"2023/04/24 16:00:00","DUNWOD","526","20"
"2023/04/24 16:00:00","GENESE","889","20"
"2023/04/24 16:00:00","HUD VL","788","20"
"2023/04/24 16:00:00","LONGIL","1706","20"
"2023/04/24 16:00:00","MHK VL","601","20"
"2023/04/24 16:00:00","MILLWD","249","20"
"2023/04/24 16:00:00","N.Y.C.","5308","20"
"2023/04/24 16:00:00","NORTH","647","20"
"2023/04/24 16:00:00","WEST","1530","20"
"2023/04/24 17:00:00","CAPITL","1184","21"
"2023/04/24 17:00:00","CENTRL","1480","21"
"2023/04/24 17:00:00","DUNWOD","539","21"
"2023/04/24 17:00:00","GENESE","938","21"
"2023/04/24 17:00:00","HUD VL","866","21"
"2023/04/24 17:00:00","LONGIL","1859","21"
"2023/04/24 17:00:00","MHK VL","637","21"
"2023/04/24 17:00:00","MILLWD","268","21"
"2023/04/24 17:00:00","N.Y.C.","5340","21"
"2023/04/24 17:00:00","NORTH","655","21"
"2023/04/24 17:00:00","WEST","1539","21"
"2023/04/24 18:00:00","CAPITL","1212","22"
"2023/04/24 18:00:00","CENTRL","1556","22"
"2023/04/24 18:00:00","DUNWOD","554","22"
"2023/04/24 18:00:00","GENESE","992","22"
"2023/04/24 18:00:00","HUD VL","931","22"
"2023/04/24 18:00:00","LONGIL","1975","22"
"2023/04/24 18:00:00","MHK VL","697","22"
"2023/04/24 18:00:00","MILLWD","287","22"
"2023/04/24 18:00:00","N.Y.C.","5247","22"
"2023/04/24 18:00:00","NORTH","656","22"
"2023/04/24 18:00:00","WEST","1556","22"
"2023/04/24 19:00:00","CAPITL","1226","23"
"2023/04/24 19:00:00","CENTRL","1605","23"
"2023/04/24 19:00:00","DUNWOD","554","23"
"2023/04/24 19:00:00","GENESE","1030","23"
"2023/04/24 19:00:00","HUD VL","987","23"
"2023/04/24 19:00:00","LONGIL","2046","23"
"2023/04/24 19:00:00","MHK VL","742","23"
"2023/04/24 19:00:00","MILLWD","293","23"
"2023/04/24 19:00:00","N.Y.C.","5161","23"
"2023/04/24 19:00:00","NORTH","656","23"
"2023/04/24 19:00:00","WEST","1593","23"
"2023/04/24 20:00:00","CAPITL","1231","0"
"2023/04/24 20:00:00","CENTRL","1638","0"
"2023/04/24 20:00:00","DUNWOD","556","0"
"2023/04/24 20:00:00","GENESE","1060","0"
"2023/04/24 20:00:00","HUD VL","1010","0"
"2023/04/24 20:00:00","LONGIL","2092","0"
"2023/04/24 20:00:00","MHK VL","763","0"
"2023/04/24 20:00:00","MILLWD","295","0"
"2023/04/24 20:00:00","N.Y.C.","5091","0"
"2023/04/24 20:00:00","NORTH","657","0"
"2023/04/24 20:00:00","WEST","1624","0"
"2023/04/24 21:00:00","CAPITL","1166","1"
"2023/04/24 21:00:00","CENTRL","1579","1"
"2023/04/24 21:00:00","DUNWOD","533","1"
"2023/04/24 21:00:00","GENESE","1015","1"
"2023/04/24 21:00:00","HUD VL","963","1"
"2023/04/24 21:00:00","LONGIL","1970","1"
"2023/04/24 21:00:00","MHK VL","728","1"
"2023/04/24 21:00:00","MILLWD","280","1"
"2023/04/24 21:00:00","N.Y.C.","4920","1"
"2023/04/24 21:00:00","NORTH","640","1"
"2023/04/24 21:00:00","WEST","1583","1"
"2023/04/24 22:00:00","CAPITL","1079","2"
"2023/04/24 22:00:00","CENTRL","1469","2"
"2023/04/24 22:00:00","DUNWOD","491","2"
"2023/04/24 22:00:00","GENESE","941","2"
"2023/04/24 22:00:00","HUD VL","899","2"
"2023/04/24 22:00:00","LONGIL","1824","2"
"2023/04/24 22:00:00","MHK VL","674","2"
"2023/04/24 22:00:00","MILLWD","253","2"
"2023/04/24 22:00:00","N.Y.C.","4652","2"
"2023/04/24 22:00:00","NORTH","625","2"
"2023/04/24 22:00:00","WEST","1510","2"
"2023/04/24 23:00:00","CAPITL","1005","3"
"2023/04/24 23:00:00","CENTRL","1394","3"
"2023/04/24 23:00:00","DUNWOD","451","3"
"2023/04/24 23:00:00","GENESE","885","3"
"2023/04/24 23:00:00","HUD VL","840","3"
"2023/04/24 23:00:00","LONGIL","1673","3"
"2023/04/24 23:00:00","MHK VL","626","3"
"2023/04/24 23:00:00","MILLWD","226","3"
"2023/04/24 23:00:00","N.Y.C.","4346","3"
"2023/04/24 23:00:00","NORTH","612","3"
"2023/04/24 23:00:00","WEST","1445","3"
"2023/04/25 00:00:00","CAPITL","968","4"
"2023/04/25 00:00:00","CENTRL","1347","4"
"2023/04/25 00:00:00","DUNWOD","433","4"
"2023/04/25 00:00:00","GENESE","860","4"
"2023/04/25 00:00:00","HUD VL","805","4"
"2023/04/25 00:00:00","LONGIL","1572","4"
"2023/04/25 00:00:00","MHK VL","607","4"
"2023/04/25 00:00:00","MILLWD","214","4"
"2023/04/25 00:00:00","N.Y.C.","4135","4"
"2023/04/25 00:00:00","NORTH","596","4"
"2023/04/25 00:00:00","WEST","1422","4"
"2023/04/25 01:00:00","CAPITL","949","5"
"2023/04/25 01:00:00","CENTRL","1329","5"
"2023/04/25 01:00:00","DUNWOD","418","5"
"2023/04/25 01:00:00","GENESE","842","5"
"2023/04/25 01:00:00","HUD VL","785","5"
"2023/04/25 01:00:00","LONGIL","1507","5"
"2023/04/25 01:00:00","MHK VL","599","5"
"2023/04/25 01:00:00","MILLWD","206","5"
"2023/04/25 01:00:00","N.Y.C.","3966","5"
"2023/04/25 01:00:00","NORTH","593","5"
"2023/04/25 01:00:00","WEST","1394","5"
"2023/04/25 02:00:00","CAPITL","938","6"
"2023/04/25 02:00:00","CENTRL","1315","6"
"2023/04/25 02:00:00","DUNWOD","408","6"
"2023/04/25 02:00:00","GENESE","834","6"
"2023/04/25 02:00:00","HUD VL","774","6"
"2023/04/25 02:00:00","LONGIL","1467","6"
"2023/04/25 02:00:00","MHK VL","596","6"
"2023/04/25 02:00:00","MILLWD","203","6"
"2023/04/25 02:00:00","N.Y.C.","3860","6"
"2023/04/25 02:00:00","NORTH","590","6"
"2023/04/25 02:00:00","WEST","1383","6"
"2023/04/25 03:00:00","CAPITL","942","7"
"2023/04/25 03:00:00","CENTRL","1321","7"
"2023/04/25 03:00:00","DUNWOD","401","7"
"2023/04/25 03:00:00","GENESE","837","7"
"2023/04/25 03:00:00","HUD VL","770","7"
"2023/04/25 03:00:00","LONGIL","1456","7"
"2023/04/25 03:00:00","MHK VL","596","7"
"2023/04/25 03:00:00","MILLWD","205","7"
"2023/04/25 03:00:00","N.Y.C.","3811","7"
"2023/04/25 03:00:00","NORTH","592","7"
"2023/04/25 03:00:00","WEST","1380","7"
"2023/04/25 04:00:00","CAPITL","972","8"
"2023/04/25 04:00:00","CENTRL","1350","8"
"2023/04/25 04:00:00","DUNWOD","409","8"
"2023/04/25 04:00:00","GENESE","858","8"
"2023/04/25 04:00:00","HUD VL","785","8"
"2023/04/25 04:00:00","LONGIL","1492","8"
"2023/04/25 04:00:00","MHK VL","614","8"
"2023/04/25 04:00:00","MILLWD","214","8"
"2023/04/25 04:00:00","N.Y.C.","3842","8"
"2023/04/25 04:00:00","NORTH","602","8"
"2023/04/25 04:00:00","WEST","1399","8"
"2023/04/25 05:00:00","CAPITL","1041","9"
"2023/04/25 05:00:00","CENTRL","1450","9"
"2023/04/25 05:00:00","DUNWOD","437","9"
"2023/04/25 05:00:00","GENESE","911","9"
"2023/04/25 05:00:00","HUD VL","831","9"
"2023/04/25 05:00:00","LONGIL","1600","9"
"2023/04/25 05:00:00","MHK VL","668","9"
"2023/04/25 05:00:00","MILLWD","237","9"
"2023/04/25 05:00:00","N.Y.C.","4032","9"
"2023/04/25 05:00:00","NORTH","619","9"
"2023/04/25 05:00:00","WEST","1469","9"
"2023/04/25 06:00:00","CAPITL","1144","10"
"2023/04/25 06:00:00","CENTRL","1606","10"
"2023/04/25 06:00:00","DUNWOD","490","10"
"2023/04/25 06:00:00","GENESE","987","10"
"2023/04/25 06:00:00","HUD VL","902","10"
"2023/04/25 06:00:00","LONGIL","1724","10"
"2023/04/25 06:00:00","MHK VL","750","10"
"2023/04/25 06:00:00","MILLWD","269","10"
"2023/04/25 06:00:00","N.Y.C.","4420","10"
"2023/04/25 06:00:00","NORTH","646","10"
"2023/04/25 06:00:00","WEST","1565","10"
"2023/04/25 07:00:00","CAPITL","1176","11"
"2023/04/25 07:00:00","CENTRL","1611","11"
"2023/04/25 07:00:00","DUNWOD","531","11"
"2023/04/25 07:00:00","GENESE","997","11"
"2023/04/25 07:00:00","HUD VL","925","11"
"2023/04/25 07:00:00","LONGIL","1772","11"
"2023/04/25 07:00:00","MHK VL","739","11"
"2023/04/25 07:00:00","MILLWD","282","11"
"2023/04/25 07:00:00","N.Y.C.","4805","11"
"2023/04/25 07:00:00","NORTH","656","11"
"2023/04/25 07:00:00","WEST","1589","11"
"2023/04/25 08:00:00","CAPITL","1123","12"
"2023/04/25 08:00:00","CENTRL","1516","12"
"2023/04/25 08:00:00","DUNWOD","537","12"
"2023/04/25 08:00:00","GENESE","956","12"
"2023/04/25 08:00:00","HUD VL","883","12"
"2023/04/25 08:00:00","LONGIL","1709","12"
"2023/04/25 08:00:00","MHK VL","667","12"
"2023/04/25 08:00:00","MILLWD","275","12"
"2023/04/25 08:00:00","N.Y.C.","5036","12"
"2023/04/25 08:00:00","NORTH","647","12"
"2023/04/25 08:00:00","WEST","1569","12"
"2023/04/25 09:00:00","CAPITL","1048","13"
"2023/04/25 09:00:00","CENTRL","1413","13"
"2023/04/25 09:00:00","DUNWOD","534","13"
"2023/04/25 09:00:00","GENESE","910","13"
"2023/04/25 09:00:00","HUD VL","809","13"
"2023/04/25 09:00:00","LONGIL","1610","13"
"2023/04/25 09:00:00","MHK VL","620","13"
"2023/04/25 09:00:00","MILLWD","265","13"
"2023/04/25 09:00:00","N.Y.C.","5151","13"
"2023/04/25 09:00:00","NORTH","638","13"
"2023/04/25 09:00:00","WEST","1551","13"
"2023/04/25 10:00:00","CAPITL","1012","14"
"2023/04/25 10:00:00","CENTRL","1408","14"
"2023/04/25 10:00:00","DUNWOD","529","14"
"2023/04/25 10:00:00","GENESE","880","14"
"2023/04/25 10:00:00","HUD VL","778","14"
"2023/04/25 10:00:00","LONGIL","1567","14"
"2023/04/25 10:00:00","MHK VL","603","14"
"2023/04/25 10:00:00","MILLWD","255","14"
"2023/04/25 10:00:00","N.Y.C.","5167","14"
"2023/04/25 10:00:00","NORTH","629","14"
"2023/04/25 10:00:00","WEST","1537","14"
"2023/04/25 11:00:00","CAPITL","991","15"
"2023/04/25 11:00:00","CENTRL","1394","15"
"2023/04/25 11:00:00","DUNWOD","524","15"
"2023/04/25 11:00:00","GENESE","867","15"
"2023/04/25 11:00:00","HUD VL","746","15"
"2023/04/25 11:00:00","LONGIL","1563","15"
"2023/04/25 11:00:00","MHK VL","582","15"
"2023/04/25 11:00:00","MILLWD","248","15"
"2023/04/25 11:00:00","N.Y.C.","5212","15"
"2023/04/25 11:00:00","NORTH","630","15"
"2023/04/25 11:00:00","WEST","1521","15"
"2023/04/25 12:00:00","CAPITL","959","16"
"2023/04/25 12:00:00","CENTRL","1386","16"
"2023/04/25 12:00:00","DUNWOD","519","16"
"2023/04/25 12:00:00","GENESE","871","16"
"2023/04/25 12:00:00","HUD VL","732","16"
"2023/04/25 12:00:00","LONGIL","1527","16"
"2023/04/25 12:00:00","MHK VL","568","16"
"2023/04/25 12:00:00","MILLWD","240","16"
"2023/04/25 12:00:00","N.Y.C.","5211","16"
"2023/04/25 12:00:00","NORTH","627","16"
"2023/04/25 12:00:00","WEST","1525","16"
"2023/04/25 13:00:00","CAPITL","931","17"
"2023/04/25 13:00:00","CENTRL","1384","17"
